type	name	kingdom	P156N_rna	P160N_rna	P180N_rna	P193N_rna	P198N_rna	P207N_rna	P223N_rna	P229N_rna	P268N_rna	P270N_rna	P303N_rna	P326N_rna	P368N_rna	P394N_rna
genus	Scardovia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0182247848994061	0.0	0.0	0.0
genus	Scytonema	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sedimenticola	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034175557125865	0.024613170506685	0.0	0.0	0.0	0.0
genus	Sediminibacterium	Bacteria	0.1759144111452315	0.0075130794043026	0.0	0.0623180760749875	0.0	0.0037841530201764	0.0170679702553631	0.0	0.0	0.0078314633430361	0.0007593660374752	0.0	0.0	0.0
genus	Sediminimonas	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010759370921623
genus	Segetibacter	Bacteria	0.0	0.0064397823465451	0.006220431337838	0.0059350548642845	0.0	0.0	0.0	0.0	0.0	0.0604141457891359	0.0	0.0	0.0	0.0
genus	Selenomonas	Bacteria	0.2088983632349624	0.3219891173272578	1.2503066989054554	0.0385778566178494	0.0478837028705389	0.158934426847411	0.7723256540551836	0.0756262942231765	0.143537339928634	0.0839085358182443	0.0455619622485154	0.0	0.0	0.0075315596451365
genus	Senegalimassilia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0556879457538529	0.0173052667325802	0.0056486697338524
genus	Serinicoccus	Bacteria	0.0	0.0	0.0002073477112612	0.000423932490306	0.0	0.0	0.0	0.0	0.0	0.0016781707163648	0.0	0.0	0.0	0.0
genus	Serratia	Bacteria	0.0061625055895154	0.0026711656176096	0.0006882254253239	0.0064822484973762	0.0200339239980904	0.0015601332627043	0.0049762314594172	0.0001895395845192	0.0011730529067526	0.0384998884269558	0.0383386434724251	0.0009900079245129	0.0	0.0018412535250395
genus	Shigella	Bacteria	0.0924200367350451	0.0273696239285798	0.0353466668551208	0.0398697617276111	0.28915496657232	0.0202485380904178	0.019740803682167	0.0140785791390123	0.0045189301551286	0.2366705063387207	0.0598469533108854	0.0071449914025703	0.0	0.0227448837544026
genus	Shimia	Bacteria	0.0	0.0002146594115515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Shimwellia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007593660374752	0.0029700237735388	0.0	0.0
genus	Shinella	Bacteria	0.0022742846086469	0.0	0.0004289952646784	0.0003491208743696	0.0	0.0004257172147698	0.0005019991251577	0.0	0.006835111425173	0.0	0.0035559739972007	0.0	0.0	0.0
genus	Shuttleworthia	Bacteria	0.0073297671310513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sideroxydans	Bacteria	0.0018324417827628	0.0	0.0010367385563063	0.000329725270238	0.0001182313651124	0.0	0.0021334962819203	0.0	0.0	0.0	0.0	0.0	0.0	0.0110283551946642
genus	Silanimonas	Bacteria	0.0	0.0	0.0	0.0830907680999833	0.0	0.0	0.0	0.0	0.0	0.0100690242981893	0.0	0.0	0.0	0.0
genus	Simplicispira	Bacteria	0.0021166124526167	0.0	0.0116270618841093	0.0031685791323615	0.0011751677993868	0.0	0.0	0.0	0.0003913652509574	0.000530071065533	0.0	0.0004950039622564	0.0	0.0044413362320973
genus	Singulisphaera	Bacteria	0.0036648835655256	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sinomonas	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076226502907487	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sinorhizobium	Bacteria	0.0048556622324388	0.0040820909886457	0.0014917335339956	0.000847864980612	0.0	0.000542109935455	0.0082883097982483	0.0044431032474964	0.0037593112838451	0.0	0.0	0.0	0.0	0.0002104054758006
genus	Slackia	Bacteria	0.0109946506965769	0.0032198911732725	0.1306290580945998	0.0	0.0	0.0	0.0469369182022487	0.007202504211731	0.006835111425173	0.0	0.006074928299802	0.0	0.0	0.0
genus	Smaragdicoccus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0028381147651323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sneathia	Bacteria	0.0006108139275876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Snodgrassella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0017067970255363	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Solirubrobacter	Bacteria	0.0146595342621026	0.0193193470396354	0.0176245554572079	0.0059350548642845	0.0	0.0406796449668968	0.0256019553830447	0.0180062605293277	0.0307580014132787	0.0067126828654595	0.008099904399736	0.0	0.0	0.0
genus	Solitalea	Bacteria	0.0	0.0	0.003110215668919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sorangium	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007202504211731	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sordaria	Fungi	0.0043663905252297	0.0110588793790214	0.00207191124947	0.0139359699432889	0.0005038287529315	0.0022678743149575	0.0026143344173235	0.0472540053678223	0.0038107642172669	0.0743053642963927	0.0055760035769702	0.003160629184432	0.0	0.0037974738593384
genus	Sphaerotilus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0744943217045199	0.0	0.0067126828654595	0.0	0.0	0.0	0.0
genus	Sphingobacterium	Bacteria	0.2455471988902189	0.4604444377779788	0.0870860387297332	0.5133822457606115	0.1915348114821557	0.0141905738256617	0.1621457174259501	0.8570980011960001	0.1708777856293262	0.7518204809314695	3.2834987460430094	0.0400953209427741	3.876379748097973	1.9582055077355127
genus	Sphingobium	Bacteria	0.2998737082144816	0.2914001511811682	1.043974991429366	0.3897917937533915	0.1982162583943239	0.0458017663763499	0.1367063141405755	0.8291882973755422	0.2735121467839874	0.2664663878077724	1.2739799636718223	0.0677165420366851	0.0	1.5292204229479402
genus	Sphingomonas	Bacteria	8.065030534744434	1.9341021467885875	0.8468063397981727	2.4395059872485683	0.9149063650234318	0.4145456183619981	1.408235481474313	5.11765375356594	1.1545389921373046	12.092672142533637	0.733600957278864	0.4363604603882628	0.0346105334651604	1.0400280824000574
genus	Sphingopyxis	Bacteria	0.0008623255448295	0.0029515669088331	0.0083684548894994	0.0219029708557676	0.0015961234290179	8.347396368036278e-05	0.0012191407325259	0.0004501565132331	0.0021085540421341	0.0245012924589273	0.002024976099934	0.0	0.0	0.0049410477083698
genus	Sphingorhabdus	Bacteria	0.0	0.0	0.0	0.0053601911709022	0.0	0.0	0.0	0.0004501565132331	0.0	0.0	0.0	0.0031185249622157	0.0	0.0
genus	Spirillospora	Bacteria	0.0	0.0	0.003110215668919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Spirulina	Bacteria	0.0018324417827628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Spongiibacter	Bacteria	0.0452002306414831	0.0	0.0	0.0	0.0	0.0	0.0028446617092271	0.0	0.0	0.0041554703452844	0.0	0.0	0.0	0.0
genus	Sporichthya	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.000473019127522	0.0	0.0	0.0	0.0	0.0002024976099934	0.0	0.0	0.0
genus	Sporosarcina	Bacteria	0.0	0.0	0.0006566010856606	0.0	0.0005936459069329	0.0009460382550441	0.0017067970255363	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Staphylococcus	Bacteria	0.1154977951986383	0.1026947329978081	0.0058930402147939	0.5015112328064572	0.1968828973103551	0.0054735070470409	0.0202120700392458	0.0122253032014909	0.0098929244311715	0.5987938415596167	0.0376961481310085	0.0	0.0	0.0962771543830803
genus	Stappia	Bacteria	0.0006663424664592	0.0	0.0004146954225225	0.0020909304541053	0.0	0.0	0.0	0.0	0.0	0.0004195426790912	0.0	0.0	0.0	0.0
genus	Stenotrophomonas	Bacteria	0.7159136119639177	1.6355564988097346	0.8625590735714799	1.5059907320559291	0.2431618038231297	0.1567044795319499	0.1444478577921152	0.4008980880544139	0.2449533056996392	0.819577696119821	1.0970380341967556	0.0493342163240323	0.0692210669303209	1.6663088601711495
genus	Steroidobacter	Bacteria	0.0	0.0064397823465451	0.0124408626756761	0.0	0.0	0.0113524590605293	0.0042669925638407	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
genus	Stigmatella	Bacteria	0.0006108139275876	0.0	0.0	0.0	0.0	0.0	0.0	0.0014405008423462	0.0	0.0033563414327297	0.0006749920333113	0.0	0.0	0.0
genus	Stomatobaculum	Bacteria	0.0329839520897309	0.0064397823465451	0.1524005677770331	0.2136619751142429	0.0319224685803592	0.0198668033559263	0.0341359405107263	0.0288100168469243	0.0205053342755191	0.2752199974838414	0.0485994263984164	0.0089100713206164	0.0	0.0
genus	Streptacidiphilus	Bacteria	0.0	0.00015517547823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Streptoalloteichus	Bacteria	0.0	0.0	0.0	6.313888153494162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Streptobacillus	Bacteria	0.0294412313097227	0.0128795646930903	0.0	0.0047480438914276	0.0	0.0	0.349466690978561	0.0468162773762521	0.0109361782802768	0.0067126828654595	0.0	0.0	0.0	0.0
genus	Streptococcus	Bacteria	16.492536759602455	41.3571109312734	13.905870442331024	3.58219085945835	25.516255351589415	41.98326775838706	5.081783046063227	11.640752878716857	13.900995562956217	3.18261426292105	11.260731685472711	73.4380102263165	12.789439682114091	5.128924131466213
genus	Streptomyces	Bacteria	0.0476513270275085	0.0375833160945947	0.0306578401650591	0.0191027315602093	0.0247947996076142	0.01155542637767	0.0294720184060631	0.0230198159629952	0.0267730544060582	0.0286848232748959	0.0033958826392108	0.0262612628397116	0.0	0.0074357720329723
genus	Subdoligranulum	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178201426412329	0.0	0.0075315596451365
genus	Sulfitobacter	Bacteria	0.0019633304815316	0.0	0.0008000385374618	0.0029675274321422	0.0	0.0001773821728207	0.0	0.0005144645865522	0.0002010326889756	0.0045251967684207	0.0	0.005452576253812	0.0	0.0
genus	Sulfuricella	Bacteria	0.0029319068524205	0.0051912531160925	0.0	0.0	0.0002364627302248	0.0	0.0	0.0827859263860282	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sulfuricurvum	Bacteria	0.0073297671310513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121498565996041	0.0	0.0	0.0
genus	Sulfurimonas	Bacteria	0.0073297671310513	0.0	0.0	0.0059350548642845	0.0	0.0	0.0	0.0	0.0	0.0167817071636488	0.0	0.0	0.0	0.0
genus	Sulfuritalea	Bacteria	0.0	0.0135503753541887	0.0012440862675676	0.0	0.0	0.0003547643456415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Sulfurovum	Bacteria	0.0073297671310513	0.0064397823465451	0.0	0.0029675274321422	0.0606526903026826	0.0	0.0	0.039613773164521	0.0	0.0604141457891359	0.003037464149901	0.0445503566030823	0.0	0.0
genus	Sunxiuqinia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033563414327297	0.0	0.0	0.0	0.0
genus	Synechococcus	Bacteria	0.0616922066863485	0.0032198911732725	0.0	0.0	0.0	0.0104064208054852	0.0071116542730679	0.0096033389489747	0.0074047040439374	0.0016781707163648	0.0	0.0	0.0	0.026360458757978
genus	Talaromyces	Fungi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0201380485963786	0.0	0.0	0.0	0.0
genus	Tangfeifania	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033563414327297	0.0	0.0	0.0	0.0
genus	Tannerella	Bacteria	0.0073297671310513	0.0933768440249047	0.3607850175946089	0.0089025822964267	0.1404588617535808	0.0227049181210587	0.0426699256384079	0.007202504211731	0.0205053342755191	0.0	0.215659954642973	0.0712805705649317	0.0	0.0
genus	Tateyamaria	Bacteria	0.0022458883070614	0.0022586366173517	0.0010311944998555	0.0042283200469472	0.0003546940953373	0.0005020031426888	0.0	0.0014750376854375	0.000371910474605	0.0029372560092195	0.0005260967318456	0.0	0.0031464121331964	0.0045756247115156
genus	Tatumella	Bacteria	0.0	0.0	0.0	0.0	9.149938338509556e-05	0.0	9.176328094281268e-05	0.0	0.0	0.0	0.0003360244110185	0.0	0.0	0.0
genus	Teleaulax	Eukaryota	0.006108139275876	0.0	0.0305837874110372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001255259940856
genus	Tepidimonas	Bacteria	0.0381758704742255	0.0003788107262673	0.0142119577093661	0.010583752960004	0.0	0.0011467130364171	0.0106674814096019	0.0218647449284693	0.0	0.0352415850436626	0.0	0.0	0.0	0.0
genus	Terrabacter	Bacteria	0.0085513949862265	0.0083338359778819	0.0201670333452925	0.0	0.0	0.0018920765100882	0.0055219903767351	0.0024008347372436	0.0037972841250961	0.0	0.0	0.0	0.0	0.0
genus	Terrimonas	Bacteria	0.0221114641786714	0.0059031338176663	0.0114041241193698	0.0	0.0	0.0018920765100882	0.0064004888457611	0.0054018781587983	0.0056959261876442	0.0	0.0003796830187376	0.0	0.0	0.0
genus	Tersicoccus	Bacteria	0.0011353953006922	0.0	0.0	0.0	0.0	0.0	0.0	0.0066094408689	0.0022783704750576	0.0	0.0005062440249835	0.0046035368489851	0.0	0.0
genus	Tetrasphaera	Bacteria	0.0313184620458172	0.0203488310985582	0.0263197297165147	0.000659450540476	0.0	0.0192869099433481	0.0142538497516525	0.0146142120298119	0.018264124036087	0.0067126828654595	0.0036049025075748	0.0	0.0	0.0
genus	Thalassiosira	Eukaryota	0.0615589381930566	0.0051518258772361	0.0247026523279903	0.0035610329185707	0.0	0.0021285860738492	0.0	0.1903261737949942	0.0020505334275519	0.0040276097192757	0.0	0.0	0.0	0.0
genus	Thalassobius	Bacteria	0.0	0.0002146594115515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010143609663361	0.0	0.0	0.0	0.0
genus	Thauera	Bacteria	0.0025253819527151	0.0020929292626271	0.0007775539172297	0.0073481631653046	0.0	0.000709528691283	0.0046327347835985	0.00330114776371	0.0018226963800461	0.0086305922555908	0.0	0.0	0.0	0.0
genus	Thermicanus	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0574604434446467	0.0	0.0	0.0	0.0	0.0	0.006074928299802	0.0	0.0	0.0
genus	Thermocrispum	Bacteria	0.0	0.0	0.0	0.0001588655728943	0.0001064082286011	0.0	0.0	0.0001241811070988	0.0	0.0014479069113492	0.0	0.0	0.0	0.0001344921365202
genus	Thermomonas	Bacteria	0.0004672585805508	0.0012419580239765	0.0005654937579852	0.0	0.0	0.0	0.0	0.0007602643334605	0.0006835111425173	0.0003356341432729	0.0003197330684106	0.0	0.0	0.0
genus	Thiobacillus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118841319493563	0.0	0.0	0.006074928299802	0.0	0.0	0.0
genus	Thiobacimonas	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025435416971497	0.0	0.0005163602204199	0.0	0.0	0.0	0.0
genus	Thioclava	Bacteria	2.103337919975971	1.1412348767105136	0.5729289198545323	3.821021037239927	0.959096766963415	0.3795867361894599	0.2541066608417094	1.4180092177830512	0.1130712559876711	2.257703965122849	0.2612613322494306	0.2290631118957532	1.5423780468400536	3.210404062753293
genus	Thiohalocapsa	Bacteria	0.0018324417827628	0.0	0.0	0.0019783516214281	0.0	0.0	0.0	0.0252087647410588	0.0	0.0318852436109328	0.0	0.0	0.0	0.0
genus	Thiolapillus	Bacteria	0.0821631991737847	0.0019319347039635	0.0	0.0030911744084815	0.0	0.0028381147651323	0.0154322897725575	0.0858898627248933	0.0039871483313509	0.0731043129205046	0.003037464149901	0.0	0.0	0.0252038263839035
genus	Thiomonas	Bacteria	0.0	0.0	0.0	0.0013189010809521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Thiorhodovibrio	Bacteria	0.0091622089138141	0.0	0.0	0.0	0.0	0.0	0.0	0.0198068865822605	0.0	0.0027969511939414	0.0	0.0	0.0	0.0
genus	Tolumonas	Bacteria	0.0	0.0	0.0	0.0029675274321422	0.0	0.0	0.0	0.0	0.0	0.0033563414327297	0.006074928299802	0.0	0.0	0.0
genus	Tolypocladium	Fungi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012837885758755
genus	Tolypothrix	Bacteria	0.0024432557103504	0.0096060086669298	0.0079373332197211	0.000989175810714	0.0003192246858035	0.0053421663092	0.0053845382353229	0.0063301361544991	0.0095022514654191	0.0020138048596378	0.001012488049967	0.0006364336657583	0.0	0.0015063119290273
genus	Trabulsiella	Bacteria	0.0	0.0	0.0	0.0	6.109703235618203e-05	0.0	0.0	0.0	0.0	8.500450586238167e-05	0.0004310554117188	0.0	0.0	0.0
genus	Treponema	Bacteria	0.0073297671310513	0.0193193470396354	0.0	0.0029675274321422	0.0	0.025543032886191	0.0512039107660895	0.0036012521058655	0.0	0.0067126828654595	0.0394870339487133	0.0846456775458564	0.0	0.0414235780482512
genus	Trichococcus	Bacteria	0.2649766753216405	0.0234073114376438	0.3456317322745214	0.1584554571480046	0.3544070092673531	0.0670261173015567	0.1321954934302295	0.0449094605560951	0.2746401296787383	0.2502216058603352	0.406843364011364	0.0093767893421725	0.0	0.1441477523181011
genus	Trichoderma	Fungi	0.0	0.0	0.0029621101608752	0.0032218869263258	0.0	0.0	0.0	0.0	0.0	0.013425365730919	0.0	0.0	0.0	0.0099198139481939
genus	Tropicibacter	Bacteria	0.0056936583964416	0.0035745458532272	0.0004289952646784	0.0	0.0	0.0	0.0	0.0117213545452867	0.0001005163444878	0.0045582735134832	0.0	0.001315526834475	0.0	0.0
genus	Truepera	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222751783015411	0.0	0.0
genus	Tsukamurella	Bacteria	0.0586381370484105	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0	0.0537014629236763	0.0	0.0	0.0	0.0
genus	Turicella	Bacteria	0.0	0.0	0.0	0.0	0.0100281694227189	0.0005405932885966	0.0	0.0	0.0	0.0	0.0006749920333113	0.0	0.0	0.0
genus	Turneriella	Bacteria	0.0	0.0	0.0404328036959475	0.0	0.0	0.0	0.0	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
genus	Tyzzerella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0128009776915223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Ulnaria	Eukaryota	0.030744829865137	0.0035418802905998	0.0010838630361384	0.0	0.0010640822860119	0.000709528691283	0.0	0.0087711814873935	0.0006835111425173	0.0064329877460653	0.0	0.0	0.0	0.0
genus	Ureaplasma	Bacteria	0.0073297671310513	0.0096596735198177	0.0124408626756761	0.0	0.0031922468580359	0.0113524590605293	0.1280097769152238	0.1332463279170252	0.1537900070663936	0.117471950145542	0.1275734942958432	0.0	0.0	0.0
genus	Vagococcus	Bacteria	0.1655888996821815	0.0205046915924336	0.2672648372841901	0.0969789381226351	0.3204193068555612	0.0567619487684874	0.1097633039517522	0.0267762328050862	0.2263128703874746	0.1546466075381896	0.3733678011926448	0.0069159125012404	0.0	0.1426194848351633
genus	Variovorax	Bacteria	0.1571168553019938	0.0426184483304057	0.0690597171888091	0.0728609980915814	0.0193316952861096	0.0236007807396452	0.0503087145767388	0.0654562653674534	0.0494040313940184	0.0474861350751777	0.0114073653629616	0.0	0.0138789106627209	0.0509023336055691
genus	Veillonella	Bacteria	0.6486843910980412	2.1154685008400853	6.285745866885377	0.1483763716071131	1.9057713742474516	1.3168852510214055	5.576959280939906	1.210020707570824	39.27796780475724	0.943131942597066	7.043879363620452	1.5726275880888072	0.1730526673258024	1.5665644061884092
genus	Verminephrobacter	Bacteria	0.0	0.0	0.0	0.0016726063708438	0.0	0.0	0.0	0.0	0.0001394920699014	0.0	0.0	0.0	0.0	0.000941444955642
genus	Verrucosispora	Bacteria	0.0070201869043982	0.0003219891173272	0.0015551078344595	0.0008936818894248	0.0006615815952161	0.0	0.0012413069276627	0.0022334859119629	0.0058830780480953	0.0025469975972879	0.0	0.0	0.0	0.0007621221069483
genus	Vibrio	Bacteria	0.0790871250589522	0.0	0.0	0.0	0.1276898743214371	0.0028381147651323	0.0	0.0	0.0	0.0	0.0273371773491092	0.0	0.0	0.0
genus	Virgibacillus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006835111425173	0.0027576957385879	0.0	0.0	0.0	0.0
genus	Viridibacillus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020846281160645
genus	Vogesella	Bacteria	0.0	0.0018399378132986	0.003110215668919	0.0	0.0	0.0	0.0	0.0009003130264663	0.0	0.0030766463133356	0.0	0.0	0.0	0.0
genus	Weissella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121498565996041	0.0	0.0	0.0
genus	Wenxinia	Bacteria	0.0065726736113578	0.0010227889609218	0.0041551390033014	0.0122057921563384	0.0029008112675638	0.001066084776044	0.0012445394977868	0.0030031003413822	0.0083730114958369	0.0116126338903961	0.0043410425142335	0.0016200129673848	0.0115368444883868	0.0035959889015956
genus	Wenzhouxiangella	Bacteria	0.0403137192207822	0.0	0.0	0.0029675274321422	0.0159612342901796	0.0	0.0128009776915223	0.0	0.0	0.0097893291787951	0.0	0.0	0.0	0.0
genus	Williamsia	Bacteria	0.0005487526194369	0.0019488814996123	0.0010367385563063	0.0011637362478989	0.0004911149012362	0.0001576730425073	0.0	0.0010289291731044	0.0	0.0007458536517177	0.0015187320749505	0.0	0.0	0.0026564163222064
genus	Winogradskyella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0021334962819203	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Woeseia	Bacteria	0.0109946506965769	0.0	0.0	0.0059350548642845	0.0143651108611616	0.0	0.0085339851276815	0.0468162773762521	0.0034175557125865	0.1543917059055695	0.0	0.0089100713206164	0.0	0.0225946789354097
genus	Wolinella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075315596451365
genus	Xanthobacter	Bacteria	0.0	0.0	6.911590375375645e-05	0.0327400977349466	0.0	0.0	0.0	0.0048016694744873	0.0113918523752884	0.0075517682236419	0.008099904399736	0.0	0.0	0.0
genus	Xanthomonas	Bacteria	0.0368802310344703	0.0049001121625001	0.1653607759668894	0.0366189006005528	0.0127689874321437	0.0238758723337971	0.0093915669664927	0.040447522209927	0.0088111874106238	0.1594686139464459	0.0066707944727491	0.0	0.0	0.0222672198204038
genus	Xenophilus	Bacteria	0.0028894451981445	0.0018642147705574	0.0044907582101258	0.0033816466703578	0.0	0.0011222610672582	0.0042023711852294	0.0023708243030281	0.0021932476404783	0.0001767719673509	0.000151873207495	0.0	0.0	0.0005793507419335
genus	Xylanimonas	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0003153460850147	0.0028446617092271	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genus	Xylophilus	Bacteria	0.0844731343425029	0.0314789421910397	0.0248245312353856	0.0238972435462451	0.0090398626934381	0.0169248312566113	0.0269461488747789	0.0400866811603492	0.0236439889575228	0.0066029661324989	0.0018224784899406	0.0	0.0	0.0270759109440484
genus	Yangia	Bacteria	0.0	0.0	0.0002144976323392	0.0	0.0	0.0	0.0	0.0090975851538704	0.0	0.001418459894039	0.0	0.001315526834475	0.0	0.0
genus	Yaniella	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010103512852567	0.0	0.0	0.0	0.0	0.0	0.0
genus	Yonghaparkia	Bacteria	0.0016166208616818	0.0001609945586636	0.0	0.0021163761531557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
